Tên	Diện tích	Mức giá	Số phòng ngủ	Số toilet	Pháp lý	lat	lon	Quận	Thành phố
Căn hộ chung cư tại Rose Town	90	2.7	3	2	1	20.956588745117188	105.84488677978516	Hoàng Mai	Hà Nội
Nhà riêng tại đường Đa Sỹ	30	2.9	3	4	2	20.9592584	105.7857359	Hà Đông	Hà Nội
Nhà biệt thự, liền kề tại TSQ Galaxy	55	10.0	5	5	2	20.984521865844727	105.7755355834961	Hà Đông	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	42	5.8	4	4	2	20.9965037	105.8261259	Thanh Xuân	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	50	12.2	5	3	2	21.0416888	105.7864094	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lĩnh Nam	60	9.8	4	6	2	20.9884567	105.8663781	Hoàng Mai	Hà Nội
Đất nền dự án tại Khu đô thị Minh Giang Đầm Và	110	1.87	6	4	0	21.160531997680664	105.76445770263672	Mê Linh	Hà Nội
Căn hộ chung cư tại The Park Home	154	9.3	4	3	2	21.02956771850586	105.79187774658205	Cầu Giấy	Hà Nội
Nhà riêng tại đường Quang Tiến	65	4.2	2	1	2	21.0011158	105.7579961	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Chung cư Đại Thanh	53	1.09	1	1	-1	20.95757484436035	105.80690002441406	Thanh Trì	Hà Nội
Nhà riêng tại phố Thái Hà	36	7.6	3	5	2	21.012597	105.8201087	Đống Đa	Hà Nội
Căn hộ chung cư tại Royal City	150	7.0	4	3	2	21.002666473388672	105.8154296875	Thanh Xuân	Hà Nội
Nhà riêng tại phố Sơn Tây	40	11.7	6	4	2	21.032972	105.832429	Ba Đình	Hà Nội
Căn hộ chung cư tại Khu đô thị mới Pháp Vân - Tứ Hiệp	78	2.25	3	2	2	20.956270217895508	105.84504699707033	Hoàng Mai	Hà Nội
Căn hộ chung cư tại HH2 Linh Đàm	72	1.7	2	2	-1	20.96433448791504	105.8272933959961	Hoàng Mai	Hà Nội
Nhà riêng tại phường Bồ Đề	40	4.75	5	4	2	21.0381096628588	105.872891462379	Long Biên	Hà Nội
Nhà riêng tại phố Xã Đàn	40	5.0	4	4	2	21.0168216	105.8318746	Đống Đa	Hà Nội
Căn hộ chung cư tại An Bình City	85	4.0	3	2	2	21.0495662689209	105.778594970703	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại La Casta Văn Phú	87	14.5	4	4	2	20.9597339082763	105.765305672441	Hà Đông	Hà Nội
Nhà riêng tại đường Quang Tiến	32	3.0	2	3	2	21.0011158	105.7579961	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Vinhomes Skylake	170	12.0	4	3	-1	21.0201683044434	105.780754089355	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Làng Việt Kiều Châu Âu Euroland	76	16.0	4	3	-1	20.983457565307617	105.78564453125	Hà Đông	Hà Nội
Nhà riêng tại đường Nam Dư	60	5.5	5	4	2	20.9822997	105.8866913	Hoàng Mai	Hà Nội
Nhà riêng tại phố Hoàng Cầu	114	20.9	5	5	2	21.0164891	105.8227091	Đống Đa	Hà Nội
Nhà riêng tại phố Bạch Mai	48	7.4	6	4	2	20.9979326	105.8503243	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại FLC Complex 36 Phạm Hùng	70	3.0	2	2	2	21.02819061279297	105.7791976928711	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Phố Trạm	56	5.5	3	4	2	21.026428	105.8930876	Long Biên	Hà Nội
Căn hộ chung cư tại Eco City Việt Hưng	85	2.65	3	2	2	21.057735443115234	105.9133529663086	Long Biên	Hà Nội
Nhà riêng tại đường Đức Giang	35	3.76	3	4	-1	21.0684295	105.8893572	Long Biên	Hà Nội
Căn hộ chung cư tại La Casta Văn Phú	105	4.0	3	2	2	20.96345901489257	105.76276397705078	Hà Đông	Hà Nội
Căn hộ chung cư tại Goldmark City	78	2.5	2	2	2	21.0442333221436	105.767318725586	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Eco City Việt Hưng	63	2.2	2	2	2	21.0577354431152	105.913352966309	Long Biên	Hà Nội
Nhà riêng tại đường Ngọc Lâm	45	5.5	3	4	2	21.0468238	105.8717343	Long Biên	Hà Nội
Căn hộ chung cư tại Khu đô thị mới Dương Nội	81	2.5	2	2	2	20.981019973754883	105.75489807128906	Hà Đông	Hà Nội
Nhà riêng tại đường 1	40	1.5	2	1	-1	20.9182554	105.8523961	Thanh Trì	Hà Nội
Nhà riêng tại phố Đại Đồng	32	4.05	3	4	2	20.9972539	105.8814308	Hoàng Mai	Hà Nội
Nhà riêng tại đường Lê Trọng Tấn	60	12.0	4	4	2	21.0002924	105.8280106	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Chí Thanh	136	23.8	6	5	2	21.0272099	105.812062	Ba Đình	Hà Nội
Nhà riêng tại đường Lạc Long Quân	50	16.9	4	6	2	21.0536849	105.8088967	Cầu Giấy	Hà Nội
Nhà riêng tại đường Khương Trung	43	5.4	4	2	2	20.9955651	105.8175922	Thanh Xuân	Hà Nội
Nhà riêng tại phố Trung Hòa	72	23.3	5	6	2	21.0118971	105.8012873	Cầu Giấy	Hà Nội
Nhà riêng tại phố Trung Kính	80	18.2	6	5	2	21.0118971	105.8012873	Cầu Giấy	Hà Nội
Nhà riêng tại phố Hồng Tiến	50	10.3	4	5	2	21.0392207	105.8729201	Long Biên	Hà Nội
Nhà riêng tại đường Minh Khai	40	7.5	5	4	-1	20.9950928	105.8567517	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Rivera Park Hà Nội	72	3.9	2	2	2	20.9991188049316	105.808441162109	Thanh Xuân	Hà Nội
Căn hộ chung cư tại The Artemis	94	5.2	3	2	2	20.9997215270996	105.828330993652	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Khu đô thị Trung Hòa - Nhân Chính	106	4.0	3	2	2	21.00836563110352	105.80290985107422	Cầu Giấy	Hà Nội
Nhà riêng tại phố Tôn Đức Thắng	20	2.28	3	2	2	21.0232186	105.832676	Đống Đa	Hà Nội
Nhà riêng tại đường Bùi Xương Trạch	68	5.8	3	3	2	20.9917476529439	105.817450643378	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Nguyễn Trãi	42	6.35	4	3	2	20.9877606	105.8006384	Thanh Xuân	Hà Nội
Căn hộ chung cư tại FLC Complex 36 Phạm Hùng	57	2.8	2	1	2	21.028190612793	105.779197692871	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Đặng Thùy Trâm	55	16.8	6	4	2	21.0445038	105.7851092	Cầu Giấy	Hà Nội
Nhà mặt phố tại đường Tạ Hiện	17	4.9	1	1	2	21.0349902	105.8520521	Hoàn Kiếm	Hà Nội
Nhà riêng tại phố Cự Lộc	50	5.6	3	3	-1	21.0029343	105.8119869	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Hồ Đắc Di	52	16.0	5	6	2	21.0122607	105.8291053	Đống Đa	Hà Nội
Căn hộ chung cư tại đường Đoàn Thị Điểm	66	2.4	2	1	-1	21.0263873	105.8322393	Đống Đa	Hà Nội
Nhà riêng tại đường Ngọc Thụy	35	3.5	3	3	2	21.0497426	105.8667669	Long Biên	Hà Nội
Căn hộ chung cư tại The K Park	68	2.69	2	2	2	20.95990562438965	105.79180145263672	Hà Đông	Hà Nội
Căn hộ chung cư tại N04A Ngoại Giao Đoàn	60	3.85	2	2	-1	21.066186904907227	105.80116271972656	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Cổ Điển	72	4.5	4	3	2	21.1139604	105.7880472	Đông Anh	Hà Nội
Căn hộ chung cư tại Imperia Smart City	70	3.1	3	2	2	20.9992771148682	105.73811340332	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại HH1 Linh Đàm	67	1.58	2	2	-1	20.9647350311279	105.826362609863	Hoàng Mai	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị HUD Sơn Tây	95	3.89	4	5	2	21.134740829467773	105.50714111328124	Sơn Tây	Hà Nội
Căn hộ chung cư tại C14 - Bộ Công An	132	3.5	3	3	2	20.9908123016357	105.783912658691	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại The Golden Palm Lê Văn Lương	97	5.2	3	2	2	21.006311416626	105.807479858398	Thanh Xuân	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	60	9.9	7	4	2	21.0438304	105.8723803	Long Biên	Hà Nội
Nhà riêng tại đường Bát Khối	36	2.89	3	4	2	21.0249365	105.8849321	Long Biên	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	55	12.29	3	3	2	21.0462988	105.7992852	Cầu Giấy	Hà Nội
Nhà riêng tại đường Lê Đức Thọ	30	3.85	3	3	2	21.0306511	105.769254	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Mỹ Đình	35	4.5	5	5	-1	21.0273446	105.7742214	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Đào Tấn	60	8.5	4	4	2	21.0325448	105.8089097	Ba Đình	Hà Nội
Nhà riêng tại đường Nguyễn Khang	55	15.7	5	6	2	21.0276141	105.7986536	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị mới La Khê	55	11.8	5	5	2	20.96564292907715	105.75942993164062	Hà Đông	Hà Nội
Nhà riêng tại đường Lạc Long Quân	45	5.5	5	4	2	21.0556973	105.8088033	Tây Hồ	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	47	1.32	1	1	2	21.0024147033691	105.964111328125	Gia Lâm	Hà Nội
Căn hộ chung cư tại Bohemia Residence	85	4.3	2	2	2	20.9974040985107	105.804061889648	Thanh Xuân	Hà Nội
Nhà riêng tại phố Trần Quốc Hoàn	65	12.9	4	4	2	21.0416888	105.7864094	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Feliz Homes	65	3.1	2	1	-1	20.98483657836914	105.85985565185548	Hoàng Mai	Hà Nội
Nhà riêng tại đường Cổ Nhuế	57	5.8	4	3	2	21.064259	105.779589	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Hoàng Văn Thái	55	6.8	5	5	2	20.9969854	105.8245436	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Tháp doanh nhân Tower	60	1.62	2	2	-1	20.97531509399414	105.78067779541016	Hà Đông	Hà Nội
Căn hộ chung cư tại Chung cư B4 - B14 Kim Liên	155	8.0	4	2	2	21.0101585388184	105.836334228516	Đống Đa	Hà Nội
Căn hộ chung cư tại The Charm An Hưng	70	2.5	2	2	2	20.97471046447754	105.76071166992188	Hà Đông	Hà Nội
Căn hộ chung cư tại Central Field Trung Kính	60	3.0	2	2	2	21.020978927612305	105.7910614013672	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Hà Nội Aqua Central	134	15.2	4	2	2	21.044471740722656	105.84562683105467	Ba Đình	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	70	12.0	4	4	2	21.0495394	105.8834124	Long Biên	Hà Nội
Căn hộ chung cư tại The Legend Tower 109 Nguyễn Tuân	85	4.6	2	2	2	21.0046138763428	105.804077148438	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Hoàng Thành Pearl	112	5.5	3	2	2	21.0401592254639	105.76131439209	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Cổ Linh	50	3.6	4	3	2	21.0242557	105.9024498	Long Biên	Hà Nội
Nhà riêng tại đường Nguyễn Văn Huyên	85	20.0	5	4	-1	21.0420749	105.797679	Cầu Giấy	Hà Nội
Nhà riêng tại đường Ngọc Thụy	39	4.0	5	4	2	21.0497426	105.8667669	Long Biên	Hà Nội
Căn hộ chung cư tại The Link 345-CT1	130	7.7	4	3	2	21.08229255676269	105.79182434082033	Bắc Từ Liêm	Hà Nội
Nhà mặt phố tại đường Khương Trung mới	63	8.5	6	6	2	20.9982592	105.8174747	Thanh Xuân	Hà Nội
Nhà biệt thự, liền kề tại An Lạc - Phùng Khoang	80	15.45	5	4	2	20.98660469055176	105.78857421875	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Chung cư Vườn Xuân - 71 Nguyễn Chí Thanh	110	5.0	3	2	2	21.0153713226318	105.812881469727	Đống Đa	Hà Nội
Căn hộ chung cư tại Eco Green City	95	3.6	3	2	2	20.984243392944336	105.8084487915039	Thanh Trì	Hà Nội
Căn hộ chung cư tại FLC Star Tower	80	2.33	2	2	1	20.962554931640625	105.76525115966795	Hà Đông	Hà Nội
Nhà riêng tại đường Quốc lộ 21B	32	1.85	3	3	2	20.942737	105.7567347	Hà Đông	Hà Nội
Căn hộ chung cư tại IA20 Ciputra	92	3.2	3	2	-1	21.091917037963867	105.78500366210938	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại phố Trần Quý Kiên	87	3.0	2	1	2	21.0375451	105.7919566	Cầu Giấy	Hà Nội
Nhà biệt thự, liền kề tại An Lạc Green Symphony	140	20.69	4	3	1	21.03314971923828	105.73218536376952	Hoài Đức	Hà Nội
Nhà riêng tại đường Lương Khánh Thiện	40	4.15	4	3	2	20.9855604	105.8510211	Hoàng Mai	Hà Nội
Nhà riêng tại Khu đô thị Đại Kim	48	11.0	4	4	2	20.97244644165039	105.81983947753906	Hoàng Mai	Hà Nội
Nhà riêng tại phường Văn Quán	35	4.9	4	3	2	20.9761537522241	105.79117827989	Hà Đông	Hà Nội
Nhà riêng tại đường 6A	218	3.3	4	2	-1	20.9018582464624	105.624810031309	Chương Mỹ	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị Đại Kim	83	10.79	6	5	2	20.9748001098633	105.835304260254	Hoàng Mai	Hà Nội
Căn hộ chung cư tại 6th Element	88	4.4	2	2	-1	21.0596752166748	105.804077148438	Tây Hồ	Hà Nội
Nhà riêng tại phố Đại Đồng	35	3.5	3	4	-1	20.9972539	105.8814308	Hoàng Mai	Hà Nội
Nhà mặt phố tại phố Chùa Quỳnh	60	13.8	4	5	2	20.9990975	105.8578386	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Tân Mai	41	5.25	3	4	2	20.9837408	105.8500372	Hoàng Mai	Hà Nội
Nhà riêng tại đường Nguyễn Thị Định	62	14.8	8	5	2	21.0098474	105.8046507	Cầu Giấy	Hà Nội
Căn hộ chung cư tại The Pride	75	2.3	2	2	2	20.976024627685547	105.7615966796875	Hà Đông	Hà Nội
Nhà riêng tại phố Hoàng Cầu	56	12.8	6	5	-1	21.0164891	105.8227091	Đống Đa	Hà Nội
Nhà riêng tại phố Vũ Tông Phan	46	4.68	4	3	2	20.9980038	105.8172118	Thanh Xuân	Hà Nội
Nhà riêng tại đường Phú Mỹ	30	3.75	4	4	2	21.0290663	105.7739022	Nam Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại Khu đô thị HUD Sơn Tây	75	3.55	4	3	2	21.134740829467773	105.50714111328124	Sơn Tây	Hà Nội
Căn hộ chung cư tại Goldmark City	104	3.5	3	2	2	21.044233322143555	105.76731872558594	Bắc Từ Liêm	Hà Nội
Nhà riêng tại đường Đỗ Đức Dục	40	4.05	5	4	2	21.0096765	105.7839591	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại FLC Green Apartment	45	1.8	2	2	1	21.029512405395508	105.77908325195312	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại N01-T3 Ngoại Giao Đoàn	128	6.4	3	2	2	21.06308555603028	105.7948226928711	Bắc Từ Liêm	Hà Nội
Căn hộ chung cư tại Sunshine Riverside	67	3.2	2	1	2	21.0786514282227	105.802612304688	Tây Hồ	Hà Nội
Nhà riêng tại phố Tôn Đức Thắng	21	2.99	3	2	-1	21.0232186	105.832676	Đống Đa	Hà Nội
Nhà riêng tại đường Tô Vĩnh Diện	31	7.75	3	4	2	20.9996802	105.820891	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	31	0.95	1	1	2	21.0024147033691	105.964111328125	Gia Lâm	Hà Nội
Căn hộ chung cư tại Chung cư 130 Nguyễn Đức Cảnh	91	3.2	2	2	2	20.98716163635254	105.85198211669922	Hoàng Mai	Hà Nội
Nhà riêng tại đường Nguyễn Văn Cừ	43	7.2	4	5	2	21.0495394	105.8834124	Long Biên	Hà Nội
Căn hộ chung cư tại The K Park	59	2.2	2	2	2	20.95990562438965	105.79180145263672	Hà Đông	Hà Nội
Nhà riêng tại đường Tô Vĩnh Diện	40	6.48	4	6	2	20.9996802	105.820891	Thanh Xuân	Hà Nội
Căn hộ chung cư tại The Zei Mỹ Đình	107	6.05	3	2	2	21.03445816040039	105.7696533203125	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Khai Sơn City	89	3.3	2	1	1	21.0522689819336	105.8848114013672	Long Biên	Hà Nội
Nhà riêng tại đường Hoàng Quốc Việt	58	14.9	8	6	2	21.0462988	105.7992852	Cầu Giấy	Hà Nội
Nhà riêng tại phố Bạch Mai	39	3.86	3	4	2	20.998032	105.8503425	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại The Sakura - Vinhomes Smart City	55	2.4	2	2	2	21.005226135253903	105.7389144897461	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Trần Cung	55	4.3	5	3	2	21.0523823	105.7891513	Bắc Từ Liêm	Hà Nội
Nhà biệt thự, liền kề tại đường Lạc Long Quân	200	17.0	5	2	2	21.0494664	105.8068547	Tây Hồ	Hà Nội
Căn hộ chung cư tại Khu đô thị Nam Thăng Long - Ciputra	87	4.2	3	2	2	21.07213592529297	105.81099700927734	Tây Hồ	Hà Nội
Căn hộ chung cư tại Green Park Tower	105	4.95	3	2	-1	21.02239990234375	105.7866668701172	Cầu Giấy	Hà Nội
Căn hộ chung cư tại The Tonkin - Vinhomes Smart City	68	3.4	2	2	2	21.0052261352539	105.738914489746	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại HC Golden City	82	3.72	3	2	1	21.03717803955078	105.8730697631836	Long Biên	Hà Nội
Căn hộ chung cư tại Khu đô thị Mỹ Đình Sông Đà - Sudico	133	4.0	3	2	2	21.0174350738525	105.780395507813	Nam Từ Liêm	Hà Nội
Nhà riêng tại đường Láng	47	8.15	6	5	2	21.0216524	105.8009999	Đống Đa	Hà Nội
Căn hộ chung cư tại D’. Le Roi Soleil	110	10.0	3	2	2	21.065832138061523	105.82650756835938	Tây Hồ	Hà Nội
Nhà riêng tại đường Xuân La	86	17.6	6	5	-1	21.0644876	105.8061035	Tây Hồ	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	55	1.6	2	1	2	21.0024147033691	105.964111328125	Gia Lâm	Hà Nội
Căn hộ chung cư tại Chung cư Đại Thanh	36	0.77	1	1	0	20.9575748443604	105.806900024414	Thanh Trì	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	80	2.35	3	2	2	21.0024147033691	105.964111328125	Gia Lâm	Hà Nội
Nhà riêng tại đường Khương Đình	100	10.4	6	5	2	20.9911336	105.8132797	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Trung tâm thương mại TSQ	192	5.9	4	3	2	20.978330612182617	105.78334045410156	Hà Đông	Hà Nội
Căn hộ chung cư tại Khu đô thị Nam Trung Yên	47	2.2	2	1	2	21.014148712158203	105.78872680664062	Cầu Giấy	Hà Nội
Căn hộ chung cư tại FLC Complex 36 Phạm Hùng	131	4.4	3	2	2	21.02819061279297	105.7791976928711	Nam Từ Liêm	Hà Nội
Căn hộ chung cư tại Anland LakeView	90	3.75	3	2	2	20.983043670654297	105.75733947753906	Hà Đông	Hà Nội
Căn hộ chung cư tại Times Tower Lê Văn Lương	107	5.1	3	2	2	21.0024528503418	105.80119323730467	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Chung cư cao cấp CT5 Văn Khê	68	2.1	2	1	2	20.9730224609375	105.763275146484	Hà Đông	Hà Nội
Căn hộ chung cư tại Khai Sơn City	77	3.0	2	2	1	21.0522689819336	105.8848114013672	Long Biên	Hà Nội
Căn hộ chung cư tại Chung cư Vườn Xuân - 71 Nguyễn Chí Thanh	110	4.95	3	2	2	21.01537132263184	105.81288146972656	Đống Đa	Hà Nội
Căn hộ chung cư tại Chung cư 122 Vĩnh Tuy	65	2.6	2	2	2	20.999268	105.875725	Hai Bà Trưng	Hà Nội
Nhà riêng tại đường Nguyễn Cảnh Dị	58	12.0	5	5	2	20.9772735	105.8359605	Hoàng Mai	Hà Nội
Nhà riêng tại đường Xuân Đỉnh	43	4.5	3	3	2	21.0713761	105.7943322	Bắc Từ Liêm	Hà Nội
Nhà riêng tại phố Hào Nam	35	4.5	4	4	2	21.0255158	105.8275913	Đống Đa	Hà Nội
Nhà mặt phố tại đường Nguyễn Khả Trạc	55	14.0	6	5	2	21.0450471	105.7773378	Cầu Giấy	Hà Nội
Căn hộ chung cư tại The Legend Tower 109 Nguyễn Tuân	73	4.0	2	2	2	21.0046138763428	105.804077148438	Thanh Xuân	Hà Nội
Nhà riêng tại đường Ngọc Hà	48	10.8	6	4	0	21.0377651	105.8300275	Ba Đình	Hà Nội
Nhà riêng tại đường Quang Trung	60	7.5	4	3	2	20.9724114	105.7615252	Hà Đông	Hà Nội
Nhà riêng tại đường 422B	50	4.95	4	3	2	21.030399369684	105.732218188185	Hoài Đức	Hà Nội
Nhà riêng tại phố Hào Nam	45	8.7	4	5	2	21.0158394	105.8306551	Đống Đa	Hà Nội
Nhà riêng tại phố Kim Mã	34	4.2	3	4	2	21.031921	105.82514	Ba Đình	Hà Nội
Căn hộ chung cư tại Khu đô thị mới Văn Quán	68	2.2	2	1	-1	20.9739627838135	105.789070129395	Hà Đông	Hà Nội
Nhà riêng tại đường Tân Mai	56	6.25	4	3	2	20.9837408	105.8500372	Hoàng Mai	Hà Nội
Căn hộ chung cư tại Vimeco II - Nguyễn Chánh	145	6.0	3	3	2	21.009666442871094	105.7937469482422	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Imperia Garden	75	3.8	2	2	-1	20.9972763061523	105.80298614502	Thanh Xuân	Hà Nội
Nhà mặt phố tại đường Hồ Rùa	45	11.0	4	5	2	20.9940303	105.8360549	Thanh Xuân	Hà Nội
Nhà riêng tại đường Tân Mai	55	8.0	6	6	2	20.9837408	105.8500372	Hoàng Mai	Hà Nội
Căn hộ chung cư tại The Park Home	120	6.8	3	2	2	21.02956771850586	105.79187774658205	Cầu Giấy	Hà Nội
Nhà riêng tại đường Quốc lộ 6	35	1.85	4	3	2	20.9483561	105.7463841	Hà Đông	Hà Nội
Căn hộ chung cư tại Vinhomes Metropolis - Liễu Giai	114	11.4	3	2	2	21.03326988220215	105.81670379638672	Ba Đình	Hà Nội
Căn hộ chung cư tại Sunshine Garden	128	4.7	4	3	-1	20.99668502807617	105.87384796142578	Hai Bà Trưng	Hà Nội
Căn hộ chung cư tại Grandeur Palace Giảng Võ	128	13.0	3	3	2	21.028797149658203	105.82567596435548	Ba Đình	Hà Nội
Nhà riêng tại đường Đội Cấn	50	11.3	4	4	2	21.0349161	105.8253805	Ba Đình	Hà Nội
Nhà riêng tại đường Thanh Bình	38	3.8	3	4	2	20.9824766	105.7780675	Hà Đông	Hà Nội
Căn hộ chung cư tại Thành Công Tower 57 Láng Hạ	199	8.8	3	1	2	21.0192604064941	105.817268371582	Ba Đình	Hà Nội
Nhà riêng tại đường Trần Thái Tông	40	9.5	5	6	2	21.031399	105.7883883	Cầu Giấy	Hà Nội
Căn hộ chung cư tại Park Kiara	82	4.35	2	2	1	20.967374801635746	105.75401306152344	Hà Đông	Hà Nội
Căn hộ chung cư tại FLC Complex 36 Phạm Hùng	100	4.35	3	2	2	21.02819061279297	105.7791976928711	Nam Từ Liêm	Hà Nội
Nhà riêng tại phố Nguyễn Ngọc Vũ	60	13.0	6	5	2	21.0118082	105.8083617	Cầu Giấy	Hà Nội
Nhà riêng tại phường Thạch Bàn	45	4.95	5	4	2	21.023968555761	105.916576094711	Long Biên	Hà Nội
Căn hộ chung cư tại The Artemis	100	5.5	3	2	2	20.999722	105.82833	Thanh Xuân	Hà Nội
Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm	68	1.85	2	2	2	21.00241470336914	105.964111328125	Gia Lâm	Hà Nội
Nhà biệt thự, liền kề tại Khu biệt thự Thiên Đường Bảo Sơn	200	18.5	5	4	2	21.00174903869629	105.730712890625	Hoài Đức	Hà Nội
Căn hộ chung cư tại Feliz Homes	96	4.3	3	3	2	20.98483657836914	105.85985565185548	Hoàng Mai	Hà Nội
